Time_seq,Hour,Pond,Treatment,Chlorophyll_RFU,Cond_uScm,BGAPC_RFU,ODO_mgL,pH,fDOM_RFU,SpCond_uScm,Temp_C
1,23,ERL122,NF,0.25,79,-0.79,11.37,7.01,10.8,120,7.11
1,0,ERL122,NF,0.22,78.96,-0.8,11.36,7.01,10.81,120,7.1
1,1,ERL122,NF,0.25,78.9,-0.78,11.35,7.02,10.81,120,7.08
1,2,ERL122,NF,0.27,78.86,-0.79,11.34,7.01,10.82,120,7.05
1,3,ERL122,NF,0.25,78.8,-0.78,11.33,7,10.83,120.02,7.02
1,4,ERL122,NF,0.25,78.8,-0.79,11.3,7.01,10.84,120.1,6.99
1,5,ERL122,NF,0.26,78.72,-0.8,11.29,7,10.85,120.1,6.97
1,6,ERL122,NF,0.24,78.66,-0.78,11.26,6.99,10.86,120.1,6.94
1,7,ERL122,NF,0.25,78.6,-0.79,11.24,6.98,10.85,120.1,6.92
1,8,ERL122,NF,0.22,78.55,-0.79,11.21,6.98,10.87,120.06,6.89
1,9,ERL122,NF,0.18,78.5,-0.8,11.2,6.97,10.87,120,6.89
1,10,ERL122,NF,0.19,78.5,-0.8,11.18,6.95,10.87,120,6.84
1,13,ERL122,NF,0.16,79.04,-0.83,11.25,6.98,10.7,120,7.13
1,14,ERL122,NF,0.16,79.24,-0.81,11.27,6.98,10.67,119.99,7.23
1,15,ERL122,NF,0.16,78.83,-0.82,11.33,6.98,10.81,119.91,7.06
1,16,ERL122,NF,0.18,79.09,-0.81,11.28,6.98,10.76,119.9,7.17
1,17,ERL122,NF,0.2,79.6,-0.8,11.34,6.99,10.64,119.9,7.41
1,18,ERL122,NF,0.26,79.79,-0.8,11.38,7,10.6,119.89,7.49
1,19,ERL122,NF,0.29,79.82,-0.78,11.4,7.01,10.58,119.8,7.51
2,20,ERL122,NF,0.28,79.7,-0.79,11.38,7,10.61,119.78,7.48
2,21,ERL122,NF,0.25,79.7,-0.78,11.36,7,10.62,119.9,7.47
2,22,ERL122,NF,0.25,79.7,-0.79,11.34,6.99,10.64,119.9,7.45
2,23,ERL122,NF,0.28,79.67,-0.77,11.34,6.99,10.64,119.9,7.42
2,,ERL122,NF,0.45,79.5,-0.79,11.34,7,10.55,,7.4
2,0,ERL122,NF,0.27,79.57,-0.8,11.35,6.99,10.66,119.89,7.39
2,1,ERL122,NF,0.3,79.48,-0.77,11.33,6.99,10.69,119.8,7.37
2,2,ERL122,NF,0.29,79.4,-0.78,11.3,6.98,10.72,119.8,7.34
2,3,ERL122,NF,0.27,79.34,-0.79,11.29,6.98,10.72,119.77,7.31
2,4,ERL122,NF,0.28,79.22,-0.78,11.29,6.97,10.73,119.7,7.29
2,5,ERL122,NF,0.31,79.09,-0.78,11.24,6.96,10.75,119.7,7.24
2,6,ERL122,NF,0.28,78.96,-0.79,11.19,6.96,10.8,119.7,7.18
2,7,ERL122,NF,0.25,78.91,-0.8,11.17,6.95,10.8,119.7,7.16
2,8,ERL122,NF,0.25,78.81,-0.79,11.11,6.93,10.83,119.74,7.11
2,9,ERL122,NF,0.2,78.8,-0.82,11.12,6.94,10.8,119.64,7.12
2,10,ERL122,NF,0.2,78.8,-0.82,11.13,6.94,10.76,119.6,7.13
2,11,ERL122,NF,0.19,78.8,-0.82,11.12,6.93,10.78,119.6,7.13
2,12,ERL122,NF,0.2,78.8,-0.81,11.13,6.93,10.75,119.52,7.15
2,13,ERL122,NF,0.2,78.8,-0.81,11.18,6.94,10.71,119.43,7.19
2,14,ERL122,NF,0.19,78.88,-0.81,11.19,6.94,10.72,119.47,7.21
2,15,ERL122,NF,0.21,78.96,-0.81,11.21,6.95,10.71,119.4,7.25
2,16,ERL122,NF,0.21,79,-0.82,11.26,6.96,10.68,119.4,7.3
2,17,ERL122,NF,0.22,79,-0.8,11.28,6.96,10.69,119.4,7.3
2,18,ERL122,NF,0.25,79,-0.8,11.29,6.97,10.69,119.4,7.3
2,19,ERL122,NF,0.31,78.97,-0.78,11.31,6.97,10.7,119.4,7.27
3,20,ERL122,NF,0.3,78.86,-0.8,11.32,6.98,10.72,119.4,7.22
3,21,ERL122,NF,0.29,78.79,-0.8,11.31,6.98,10.74,119.4,7.18
3,22,ERL122,NF,0.28,78.7,-0.81,11.31,6.97,10.74,119.43,7.14
3,23,ERL122,NF,0.28,78.6,-0.79,11.3,6.97,10.76,119.5,7.09
3,,ERL122,NF,0.28,78.5,-0.71,11.3,6.97,10.76,119.5,7.06
3,0,ERL122,NF,0.31,78.45,-0.77,11.29,6.97,10.77,119.5,7.02
3,1,ERL122,NF,0.33,78.4,-0.76,11.28,6.97,10.78,119.5,7
3,2,ERL122,NF,0.32,78.4,-0.76,11.27,6.96,10.79,119.54,6.99
3,3,ERL122,NF,0.34,78.4,-0.78,11.26,6.97,10.78,119.6,6.97
3,4,ERL122,NF,0.31,78.4,-0.76,11.25,6.97,10.8,119.6,6.96
3,5,ERL122,NF,0.29,78.31,-0.78,11.23,6.95,10.8,119.6,6.93
3,6,ERL122,NF,0.3,78.23,-0.77,11.23,6.95,10.81,119.6,6.9
3,7,ERL122,NF,0.28,78.2,-0.79,11.21,6.95,10.82,119.6,6.89
3,8,ERL122,NF,0.24,78.2,-0.78,11.18,6.94,10.82,119.6,6.89
3,9,ERL122,NF,0.22,78.2,-0.81,11.19,6.94,10.81,119.6,6.86
3,10,ERL122,NF,0.21,78.2,-0.82,11.18,6.94,10.8,119.6,6.85
3,11,ERL122,NF,0.21,78.2,-0.79,11.19,6.94,10.79,119.6,6.86
3,12,ERL122,NF,0.22,78.2,-0.81,11.17,6.93,10.8,119.6,6.86
3,13,ERL122,NF,0.21,78.26,-0.8,11.2,6.94,10.76,119.6,6.9
3,14,ERL122,NF,0.18,78.53,-0.81,11.23,6.94,10.68,119.6,7.03
3,15,ERL122,NF,0.15,79.02,-0.82,11.27,6.95,10.59,119.53,7.26
3,16,ERL122,NF,0.17,78.95,-0.81,11.3,6.96,10.65,119.5,7.21
3,17,ERL122,NF,0.23,78.83,-0.8,11.3,6.96,10.67,119.5,7.17
3,18,ERL122,NF,0.28,79,-0.79,11.32,6.97,10.62,119.5,7.25
3,19,ERL122,NF,0.33,78.97,-0.77,11.35,6.97,10.62,119.5,7.25
4,20,ERL122,NF,0.31,78.85,-0.76,11.36,6.97,10.63,119.51,7.17
4,21,ERL122,NF,0.34,78.73,-0.77,11.35,6.97,10.65,119.55,7.12
4,22,ERL122,NF,0.3,78.53,-0.76,11.35,6.97,10.67,119.6,7.03
4,23,ERL122,NF,0.32,78.37,-0.77,11.32,6.96,10.73,119.6,6.96
4,,ERL122,NF,0.27,78.3,-0.75,11.31,6.95,10.75,119.6,6.93
4,0,ERL122,NF,0.32,78.21,-0.77,11.28,6.95,10.78,119.6,6.89
4,1,ERL122,NF,0.3,78.2,-0.77,11.23,6.94,10.8,119.6,6.85
4,2,ERL122,NF,0.31,78.14,-0.76,11.23,6.94,10.79,119.7,6.83
4,3,ERL122,NF,0.3,78.01,-0.76,11.23,6.95,10.79,119.7,6.77
4,4,ERL122,NF,0.3,77.88,-0.75,11.23,6.94,10.8,119.7,6.71
4,5,ERL122,NF,0.32,77.69,-0.74,11.22,6.94,10.8,119.7,6.62
4,6,ERL122,NF,0.34,77.52,-0.73,11.22,6.94,10.81,119.77,6.54
4,7,ERL122,NF,0.26,77.38,-0.76,11.21,6.93,10.83,119.8,6.47
4,8,ERL122,NF,0.23,77.3,-0.78,11.2,6.93,10.81,119.8,6.44
4,9,ERL122,NF,0.23,77.31,-0.79,11.21,6.93,10.8,119.8,6.43
4,10,ERL122,NF,0.17,77.45,-0.78,11.22,6.94,10.76,119.8,6.49
4,11,ERL122,NF,0.17,77.62,-0.79,11.24,6.94,10.73,119.78,6.57
4,12,ERL122,NF,0.15,77.87,-0.8,11.3,6.96,10.63,119.7,6.71
4,13,ERL122,NF,0.16,78.16,-0.81,11.35,6.96,10.57,119.7,6.83
4,14,ERL122,NF,0.21,78.35,-0.81,11.39,6.97,10.53,119.7,6.92
4,15,ERL122,NF,0.2,78.47,-0.8,11.42,6.98,10.51,119.7,6.97
4,16,ERL122,NF,0.21,78.63,-0.8,11.5,6.99,10.48,119.7,7.04
4,17,ERL122,NF,0.24,78.66,-0.8,11.55,7,10.48,119.7,7.06
4,18,ERL122,NF,0.29,78.5,-0.78,11.51,7,10.53,119.7,6.98
4,19,ERL122,NF,0.32,78.3,-0.76,11.46,6.99,10.57,119.7,6.9
5,20,ERL122,NF,0.33,78.23,-0.76,11.49,7,10.58,119.7,6.87
5,21,ERL122,NF,0.29,78.15,-0.77,11.5,7,10.59,119.7,6.83
5,22,ERL122,NF,0.32,78.09,-0.75,11.49,7,10.61,119.7,6.78
5,23,ERL122,NF,0.31,77.98,-0.76,11.48,6.99,10.63,119.77,6.73
5,,ERL122,NF,0.27,77.9,-0.72,11.46,6.98,10.64,119.8,6.72
5,0,ERL122,NF,0.31,77.9,-0.77,11.47,6.99,10.63,119.8,6.71
5,1,ERL122,NF,0.3,77.87,-0.75,11.44,7,10.66,119.8,6.69
5,2,ERL122,NF,0.31,77.8,-0.75,11.42,6.97,10.68,119.8,6.65
5,3,ERL122,NF,0.32,77.71,-0.75,11.4,6.97,10.7,119.8,6.61
5,4,ERL122,NF,0.31,77.63,-0.75,11.35,6.96,10.74,119.8,6.57
5,5,ERL122,NF,0.3,77.5,-0.75,11.34,6.96,10.73,119.8,6.52
5,6,ERL122,NF,0.33,77.5,-0.74,11.34,6.96,10.72,119.8,6.5
5,7,ERL122,NF,0.29,77.45,-0.76,11.33,6.96,10.72,119.89,6.47
5,8,ERL122,NF,0.25,77.4,-0.79,11.29,6.95,10.74,119.9,6.44
5,9,ERL122,NF,0.22,77.4,-0.76,11.27,6.94,10.74,119.9,6.44
5,10,ERL122,NF,0.23,77.44,-0.8,11.26,6.94,10.73,119.9,6.47
5,11,ERL122,NF,0.21,77.53,-0.78,11.26,6.95,10.7,119.9,6.5
5,12,ERL122,NF,0.22,77.72,-0.77,11.29,6.95,10.63,119.87,6.58
5,13,ERL122,NF,0.23,77.85,-0.77,11.34,6.96,10.58,119.8,6.66
5,14,ERL122,NF,0.24,77.97,-0.8,11.4,6.97,10.57,119.8,6.73
5,15,ERL122,NF,0.25,78.03,-0.77,11.42,6.97,10.58,119.81,6.74
5,16,ERL122,NF,0.28,77.9,-0.79,11.36,6.97,10.62,119.84,6.67
5,17,ERL122,NF,0.32,77.91,-0.76,11.36,6.97,10.62,119.91,6.69
5,18,ERL122,NF,0.36,77.83,-0.74,11.38,6.97,10.61,119.75,6.66
5,19,ERL122,NF,0.37,77.66,-0.73,11.38,6.96,10.64,119.68,6.62
6,20,ERL122,NF,0.36,77.54,-0.73,11.38,6.96,10.63,119.6,6.59
6,21,ERL122,NF,0.4,77.5,-0.71,11.34,6.95,10.7,119.67,6.55
6,22,ERL122,NF,0.36,77.46,-0.74,11.34,6.95,10.7,119.6,6.55
6,23,ERL122,NF,0.34,77.4,-0.75,11.34,6.95,10.69,119.6,6.53
6,,ERL122,NF,0.39,77.4,-0.77,11.33,6.95,10.7,119.6,6.52
6,0,ERL122,NF,0.34,77.34,-0.72,11.32,6.95,10.7,119.58,6.51
6,1,ERL122,NF,0.35,77.3,-0.73,11.31,6.94,10.69,119.5,6.5
6,2,ERL122,NF,0.35,77.3,-0.72,11.31,6.94,10.69,119.5,6.49
6,3,ERL122,NF,0.37,77.3,-0.72,11.27,6.93,10.72,119.59,6.48
6,4,ERL122,NF,0.35,77.3,-0.72,11.25,6.93,10.74,119.6,6.47
6,5,ERL122,NF,0.37,77.3,-0.71,11.24,6.93,10.73,119.6,6.46
6,6,ERL122,NF,0.33,77.2,-0.73,11.23,6.92,10.74,119.6,6.43
6,7,ERL122,NF,0.28,77.16,-0.75,11.2,6.91,10.75,119.6,6.42
6,8,ERL122,NF,0.26,77.02,-0.76,11.2,6.91,10.74,119.53,6.37
6,9,ERL122,NF,0.26,77,-0.76,11.21,6.91,10.73,119.51,6.35
6,10,ERL122,NF,0.25,77,-0.76,11.22,6.91,10.72,119.5,6.35
6,11,ERL122,NF,0.23,77,-0.77,11.24,6.92,10.7,119.5,6.36
6,12,ERL122,NF,0.24,77.02,-0.76,11.27,6.92,10.68,119.5,6.39
6,13,ERL122,NF,0.24,77.1,-0.76,11.29,6.92,10.66,119.5,6.42
6,14,ERL122,NF,0.24,77.14,-0.76,11.32,6.93,10.65,119.5,6.45
6,15,ERL122,NF,0.24,77.27,-0.76,11.36,6.94,10.62,119.41,6.52
6,16,ERL122,NF,0.23,77.4,-0.77,11.41,6.95,10.6,119.4,6.57
6,17,ERL122,NF,0.26,77.4,-0.77,11.42,6.95,10.61,119.4,6.58
6,18,ERL122,NF,0.32,77.4,-0.75,11.43,6.96,10.62,119.4,6.56
6,19,ERL122,NF,0.36,77.32,-0.73,11.43,6.95,10.63,119.4,6.53
7,20,ERL122,NF,0.38,77.3,-0.72,11.42,6.96,10.64,119.43,6.51
7,21,ERL122,NF,0.38,77.23,-0.73,11.41,6.95,10.66,119.5,6.49
7,22,ERL122,NF,0.37,77.15,-0.71,11.4,6.95,10.66,119.5,6.44
7,23,ERL122,NF,0.36,77.1,-0.72,11.38,6.95,10.68,119.57,6.39
7,,ERL122,NF,0.38,77,-0.72,11.37,6.95,10.66,119.6,6.36
7,0,ERL122,NF,0.37,76.95,-0.71,11.37,6.95,10.69,119.6,6.34
7,1,ERL122,NF,0.38,76.85,-0.7,11.37,6.95,10.7,119.58,6.29
7,2,ERL122,NF,0.39,76.73,-0.7,11.36,6.95,10.71,119.59,6.24
0,20,ERL152,NF,0.16,92.21,-0.16,11.75,8.11,3.36,139.15,7.34
0,21,ERL152,NF,0.16,91.98,-0.16,11.79,8.13,3.35,138.94,7.3
0,22,ERL152,NF,0.16,91.94,-0.18,11.73,8.11,3.39,139,7.26
0,23,ERL152,NF,0.16,91.86,-0.18,11.73,8.11,3.4,139,7.23
0,,ERL152,NF,0.11,91.8,-0.19,11.76,8.12,3.39,139,7.21
0,0,ERL152,NF,0.16,91.78,-0.17,11.73,8.11,3.4,139,7.2
0,1,ERL152,NF,0.17,91.7,-0.16,11.72,8.1,3.42,139.02,7.17
0,2,ERL152,NF,0.16,91.67,-0.13,11.68,8.09,3.45,139.1,7.15
0,3,ERL152,NF,0.16,91.6,-0.18,11.68,8.08,3.46,139.1,7.13
0,4,ERL152,NF,0.16,91.6,-0.19,11.65,8.07,3.47,139.17,7.12
0,5,ERL152,NF,0.17,91.6,-0.18,11.62,8.07,3.47,139.2,7.11
0,6,ERL152,NF,0.15,91.6,-0.17,11.62,8.06,3.48,139.2,7.09
0,7,ERL152,NF,0.16,91.6,-0.18,11.59,8.05,3.49,139.2,7.07
0,8,ERL152,NF,0.12,91.6,-0.19,11.59,8.05,3.49,139.21,7.07
0,9,ERL152,NF,0.12,91.6,-0.2,11.57,8.04,3.47,139.3,7.08
0,10,ERL152,NF,0.11,91.68,-0.17,11.57,8.04,3.44,139.3,7.11
0,11,ERL152,NF,0.11,91.84,-0.18,11.57,8.04,3.4,139.3,7.17
0,12,ERL152,NF,0.1,91.89,-0.17,11.57,8.04,3.39,139.28,7.19
0,13,ERL152,NF,0.1,92.41,-0.17,11.64,8.06,3.27,139.2,7.39
0,14,ERL152,NF,0.09,92.48,-0.17,11.66,8.06,3.28,139.19,7.42
0,15,ERL152,NF,0.11,92.86,-0.18,11.74,8.1,3.3,139.11,7.59
0,16,ERL152,NF,0.1,93.26,-0.18,11.77,8.11,3.29,139.07,7.75
0,17,ERL152,NF,0.11,93.17,-0.19,11.7,8.08,3.25,139.24,7.68
0,18,ERL152,NF,0.1,93.34,-0.18,11.71,8.08,3.2,139.28,7.73
0,19,ERL152,NF,0.14,93.2,-0.18,11.73,8.09,3.29,139.27,7.68
1,20,ERL152,NF,0.16,93.17,-0.19,11.78,8.1,3.33,139.25,7.68
1,21,ERL152,NF,0.15,93.25,-0.18,11.73,8.09,3.29,139.28,7.7
1,22,ERL152,NF,0.14,93.44,-0.18,11.75,8.1,3.27,139.26,7.77
1,23,ERL152,NF,0.12,93.53,-0.18,11.79,8.13,3.25,139.14,7.84
1,,ERL152,NF,0.13,93.5,-0.3,11.78,8.12,3.24,,7.81
1,0,ERL152,NF,0.15,93.37,-0.16,11.78,8.12,3.27,139.1,7.79
1,1,ERL152,NF,0.15,93.22,-0.16,11.76,8.11,3.29,139.1,7.72
1,2,ERL152,NF,0.15,93.06,-0.18,11.73,8.1,3.31,139.13,7.66
1,3,ERL152,NF,0.14,92.92,-0.18,11.71,8.09,3.34,139.2,7.6
1,4,ERL152,NF,0.17,92.8,-0.16,11.7,8.08,3.35,139.2,7.55
1,5,ERL152,NF,0.18,92.71,-0.15,11.68,8.07,3.37,139.2,7.51
1,6,ERL152,NF,0.19,92.56,-0.16,11.66,8.07,3.38,139.2,7.46
1,7,ERL152,NF,0.16,92.43,-0.16,11.64,8.06,3.39,139.2,7.42
1,8,ERL152,NF,0.16,92.36,-0.18,11.62,8.05,3.43,139.2,7.38
1,9,ERL152,NF,0.13,92.28,-0.18,11.62,8.05,3.42,139.2,7.35
1,10,ERL152,NF,0.15,92.3,-0.16,11.6,8.04,3.4,139.2,7.37
1,11,ERL152,NF,0.13,92.34,-0.16,11.6,8.04,3.39,139.2,7.39
1,12,ERL152,NF,0.11,92.47,-0.17,11.61,8.04,3.38,139.2,7.43
1,13,ERL152,NF,0.11,92.64,-0.19,11.62,8.05,3.31,139.17,7.5
1,14,ERL152,NF,0.11,92.69,-0.18,11.62,8.04,3.34,139.16,7.51
1,15,ERL152,NF,0.12,92.72,-0.18,11.7,8.08,3.4,139.06,7.55
1,16,ERL152,NF,0.14,92.73,-0.17,11.69,8.08,3.45,139.02,7.57
1,17,ERL152,NF,0.15,92.73,-0.17,11.7,8.07,3.4,138.98,7.58
1,18,ERL152,NF,0.12,92.99,-0.17,11.65,8.05,3.31,139.1,7.65
1,19,ERL152,NF,0.14,92.95,-0.2,11.72,8.09,3.33,139.08,7.64
2,20,ERL152,NF,0.15,93.24,-0.17,11.75,8.08,3.36,139.19,7.71
2,21,ERL152,NF,0.15,92.99,-0.18,11.77,8.08,3.43,139.13,7.65
2,22,ERL152,NF,0.13,93.18,-0.17,11.72,8.08,3.34,139.08,7.71
2,23,ERL152,NF,0.12,93.11,-0.17,11.74,8.07,3.38,139.1,7.68
2,,ERL152,NF,0.15,92.9,-0.28,11.75,8.07,3.46,139.1,7.63
2,0,ERL152,NF,0.12,93.07,-0.19,11.74,8.07,3.39,139.1,7.67
2,1,ERL152,NF,0.15,93.08,-0.19,11.71,8.07,3.36,139.1,7.69
2,2,ERL152,NF,0.16,93.23,-0.16,11.67,8.06,3.29,139.04,7.75
2,3,ERL152,NF,0.17,93.29,-0.18,11.55,8.03,3.33,139.26,7.72
2,4,ERL152,NF,0.16,93.2,-0.16,11.52,8.02,3.34,139.23,7.69
2,5,ERL152,NF,0.16,93.02,-0.17,11.58,8.05,3.25,138.91,7.7
2,6,ERL152,NF,0.19,92.89,-0.14,11.55,8.04,3.27,138.9,7.66
2,7,ERL152,NF,0.18,92.81,-0.19,11.57,8.04,3.27,138.9,7.64
2,8,ERL152,NF,0.18,92.73,-0.17,11.57,8.04,3.27,138.81,7.63
2,9,ERL152,NF,0.15,92.65,-0.17,11.57,8.02,3.27,138.64,7.63
2,10,ERL152,NF,0.14,92.6,-0.18,11.57,8.03,3.26,138.59,7.62
2,11,ERL152,NF,0.16,92.6,-0.16,11.55,8.01,3.27,138.47,7.63
2,12,ERL152,NF,0.15,92.6,-0.17,11.56,8.02,3.25,138.43,7.66
2,13,ERL152,NF,0.14,92.69,-0.16,11.57,8.01,3.24,138.43,7.7
2,14,ERL152,NF,0.13,92.72,-0.18,11.56,8,3.24,138.33,7.74
2,15,ERL152,NF,0.12,92.87,-0.19,11.57,8.01,3.26,138.51,7.75
2,16,ERL152,NF,0.12,92.99,-0.2,11.57,8.01,3.21,138.45,7.81
2,17,ERL152,NF,0.14,93.04,-0.19,11.59,8.01,3.22,138.39,7.84
2,18,ERL152,NF,0.14,93.12,-0.17,11.62,8.02,3.22,138.27,7.92
2,19,ERL152,NF,0.17,93.1,-0.18,11.62,8.02,3.25,138.17,7.92
3,20,ERL152,NF,0.15,93.09,-0.19,11.59,8,3.29,138.05,7.94
3,21,ERL152,NF,0.15,92.99,-0.18,11.54,7.98,3.34,138,7.92
3,22,ERL152,NF,0.18,92.92,-0.16,11.48,7.95,3.42,138.03,7.89
3,23,ERL152,NF,0.17,92.83,-0.17,11.46,7.95,3.45,138.12,7.82
3,,ERL152,NF,0.22,92.8,-0.15,11.42,7.94,3.44,138.2,7.79
3,0,ERL152,NF,0.17,92.8,-0.17,11.44,7.95,3.45,138.31,7.78
3,1,ERL152,NF,0.16,92.75,-0.19,11.44,7.95,3.45,138.39,7.74
3,2,ERL152,NF,0.19,92.7,-0.15,11.45,7.95,3.45,138.37,7.72
3,3,ERL152,NF,0.19,92.67,-0.15,11.43,7.95,3.45,138.49,7.68
3,4,ERL152,NF,0.17,92.6,-0.16,11.42,7.94,3.46,138.5,7.64
3,5,ERL152,NF,0.16,92.6,-0.16,11.4,7.94,3.47,138.55,7.62
3,6,ERL152,NF,0.17,92.51,-0.19,11.39,7.94,3.49,138.6,7.59
3,7,ERL152,NF,0.16,92.5,-0.16,11.37,7.93,3.49,138.72,7.57
3,8,ERL152,NF,0.16,92.5,-0.18,11.35,7.92,3.48,138.7,7.56
3,9,ERL152,NF,0.16,92.5,-0.17,11.34,7.92,3.47,138.79,7.55
3,10,ERL152,NF,0.12,92.55,-0.18,11.3,7.9,3.47,138.8,7.56
3,11,ERL152,NF,0.11,92.65,-0.19,11.33,7.91,3.44,138.8,7.59
3,12,ERL152,NF,0.1,92.71,-0.18,11.4,7.94,3.39,138.7,7.64
3,13,ERL152,NF,0.13,92.88,-0.17,11.39,7.94,3.35,138.72,7.7
3,14,ERL152,NF,0.11,92.91,-0.18,11.4,7.94,3.39,138.7,7.7
3,15,ERL152,NF,0.13,92.97,-0.17,11.46,7.96,3.4,138.7,7.73
3,16,ERL152,NF,0.11,93.09,-0.18,11.46,7.96,3.37,138.7,7.78
3,17,ERL152,NF,0.13,93.1,-0.17,11.46,7.96,3.39,138.7,7.78
3,18,ERL152,NF,0.12,93.3,-0.18,11.45,7.95,3.33,138.75,7.85
3,19,ERL152,NF,0.14,93.29,-0.17,11.42,7.94,3.35,138.8,7.84
4,20,ERL152,NF,0.12,93.25,-0.17,11.44,7.96,3.31,138.82,7.83
4,21,ERL152,NF,0.14,93.29,-0.19,11.49,7.97,3.31,138.83,7.83
4,22,ERL152,NF,0.13,93.15,-0.17,11.57,7.99,3.25,138.73,7.8
4,23,ERL152,NF,0.16,92.98,-0.16,11.54,7.98,3.29,138.8,7.72
4,,ERL152,NF,0.2,92.9,-0.19,11.42,7.93,3.38,138.8,7.69
4,0,ERL152,NF,0.14,92.83,-0.18,11.42,7.93,3.4,138.81,7.66
4,1,ERL152,NF,0.18,92.7,-0.17,11.45,7.95,3.38,138.89,7.6
4,2,ERL152,NF,0.19,92.61,-0.17,11.41,7.94,3.41,138.9,7.54
4,3,ERL152,NF,0.16,92.5,-0.15,11.41,7.94,3.42,138.95,7.49
4,4,ERL152,NF,0.18,92.34,-0.17,11.38,7.93,3.45,138.98,7.44
4,5,ERL152,NF,0.17,92.2,-0.16,11.36,7.92,3.46,138.95,7.38
4,6,ERL152,NF,0.16,92.09,-0.18,11.36,7.92,3.45,139.08,7.31
4,7,ERL152,NF,0.16,91.93,-0.16,11.36,7.92,3.46,139.1,7.26
4,8,ERL152,NF,0.13,91.88,-0.19,11.35,7.91,3.46,139.1,7.22
4,9,ERL152,NF,0.13,91.8,-0.21,11.34,7.91,3.43,139.1,7.21
4,10,ERL152,NF,0.1,91.84,-0.19,11.34,7.91,3.43,139.1,7.22
4,11,ERL152,NF,0.11,91.89,-0.19,11.33,7.9,3.4,139.06,7.24
4,12,ERL152,NF,0.1,91.97,-0.19,11.39,7.91,3.36,139,7.29
4,13,ERL152,NF,0.13,92.02,-0.16,11.42,7.92,3.39,139,7.31
4,14,ERL152,NF,0.11,92.13,-0.19,11.38,7.91,3.38,139,7.34
4,15,ERL152,NF,0.11,92.17,-0.17,11.42,7.93,3.38,139,7.36
4,16,ERL152,NF,0.11,92.14,-0.17,11.41,7.91,3.42,139,7.35
4,17,ERL152,NF,0.13,92.21,-0.18,11.37,7.9,3.39,139.03,7.36
4,18,ERL152,NF,0.14,92.26,-0.15,11.38,7.91,3.36,139.1,7.39
4,19,ERL152,NF,0.11,92.31,-0.16,11.37,7.91,3.35,139.09,7.41
5,20,ERL152,NF,0.12,92.33,-0.16,11.41,7.93,3.36,139.01,7.41
5,21,ERL152,NF,0.13,92.22,-0.18,11.52,7.96,3.3,139,7.38
5,22,ERL152,NF,0.14,92.09,-0.16,11.56,7.97,3.34,139,7.32
5,23,ERL152,NF,0.15,92,-0.16,11.57,7.97,3.33,139.04,7.28
5,,ERL152,NF,0.35,91.9,-0.09,11.59,7.98,3.31,,7.27
5,0,ERL152,NF,0.14,91.93,-0.18,11.59,7.98,3.31,139.1,7.24
5,1,ERL152,NF,0.15,91.8,-0.16,11.55,7.97,3.38,139.1,7.21
5,2,ERL152,NF,0.15,91.8,-0.17,11.53,7.96,3.4,139.1,7.19
5,3,ERL152,NF,0.16,91.71,-0.16,11.51,7.96,3.42,139.1,7.17
5,4,ERL152,NF,0.17,91.7,-0.18,11.49,7.95,3.44,139.1,7.15
5,5,ERL152,NF,0.17,91.63,-0.18,11.48,7.94,3.45,139.19,7.13
5,6,ERL152,NF,0.17,91.6,-0.17,11.47,7.94,3.45,139.2,7.11
5,7,ERL152,NF,0.16,91.6,-0.17,11.46,7.94,3.44,139.2,7.09
5,8,ERL152,NF,0.12,91.6,-0.17,11.44,7.93,3.44,139.29,7.09
5,9,ERL152,NF,0.11,91.6,-0.19,11.39,7.91,3.45,139.3,7.08
5,10,ERL152,NF,0.11,91.62,-0.18,11.38,7.9,3.45,139.3,7.08
5,11,ERL152,NF,0.11,91.7,-0.16,11.43,7.92,3.41,139.3,7.1
5,12,ERL152,NF,0.13,91.7,-0.16,11.44,7.92,3.37,139.2,7.13
5,13,ERL152,NF,0.12,91.7,-0.17,11.44,7.92,3.42,139.2,7.13
5,14,ERL152,NF,0.13,91.79,-0.18,11.45,7.93,3.37,139.2,7.16
5,15,ERL152,NF,0.14,91.8,-0.17,11.45,7.93,3.38,139.2,7.16
5,16,ERL152,NF,0.14,91.8,-0.16,11.44,7.93,3.37,139.24,7.17
5,17,ERL152,NF,0.16,91.8,-0.18,11.49,7.94,3.32,139.14,7.23
5,18,ERL152,NF,0.18,91.8,-0.15,11.54,7.95,3.29,138.98,7.23
5,19,ERL152,NF,0.13,91.8,-0.16,11.49,7.94,3.39,139.15,7.19
6,20,ERL152,NF,0.16,91.79,-0.19,11.46,7.93,3.42,139.19,7.16
6,21,ERL152,NF,0.16,91.73,-0.19,11.45,7.93,3.46,139.2,7.15
6,22,ERL152,NF,0.15,91.64,-0.18,11.45,7.92,3.45,139.12,7.13
6,23,ERL152,NF,0.15,91.57,-0.18,11.47,7.93,3.46,139.06,7.12
6,,ERL152,NF,0.14,91.5,-0.14,11.48,7.94,3.55,139,7.11
6,0,ERL152,NF,0.2,91.48,-0.19,11.49,7.94,3.52,139.01,7.1
6,1,ERL152,NF,0.17,91.41,-0.18,11.46,7.93,3.5,138.98,7.08
6,2,ERL152,NF,0.16,91.45,-0.17,11.43,7.92,3.49,139.06,7.07
6,3,ERL152,NF,0.18,91.36,-0.18,11.44,7.92,3.49,139.01,7.06
