Time_seq,Hour,Ten_min,Pond,Treatment,Chlorophyll_RFU,Chlorophyll_ugL,Cond_uScm,BGAPC_RFU,BGAPC_ugL,ODO_sat,ODO_mgL,pH,fDOM_RFU,SpCond_uScm,Temp_C
1,0,5,B1P4,NF,0.05,0.49,48.22,-0.38,-0.38,100.17,12.09,7.88,2.63,73,7.23
1,1,0,B1P4,NF,0.05,0.51,48.23,-0.4,-0.4,100.17,12.09,7.88,2.62,73.07,7.21
1,1,1,B1P4,NF,0.06,0.5,48.18,-0.39,-0.39,100.07,12.09,7.88,2.63,73.05,7.2
1,1,2,B1P4,NF,0.05,0.5,48.2,-0.4,-0.4,100.05,12.09,7.88,2.61,73.1,7.19
1,1,3,B1P4,NF,0.08,0.57,48.15,-0.41,-0.41,99.92,12.08,7.88,2.62,73.1,7.17
1,1,4,B1P4,NF,0.13,0.74,48.15,-0.38,-0.38,99.75,12.06,7.88,2.65,73.1,7.16
1,1,5,B1P4,NF,0.06,0.53,48.1,-0.39,-0.39,99.7,12.06,7.88,2.65,73.1,7.15
1,2,0,B1P4,NF,0.11,0.68,48.1,-0.38,-0.38,99.53,12.04,7.87,2.65,73.1,7.13
1,2,1,B1P4,NF,0.14,0.75,48.05,-0.38,-0.38,99.28,12.02,7.86,2.66,73.1,7.1
1,2,2,B1P4,NF,0.1,0.64,48.08,-0.39,-0.39,99.42,12.04,7.87,2.66,73.1,7.1
1,2,3,B1P4,NF,0.06,0.52,48.05,-0.38,-0.38,99.5,12.05,7.87,2.65,73.1,7.09
1,2,4,B1P4,NF,0.07,0.55,48.05,-0.38,-0.38,99.43,12.04,7.87,2.66,73.1,7.08
1,2,5,B1P4,NF,0.05,0.49,48.1,-0.39,-0.39,99.45,12.05,7.87,2.64,73.1,7.07
1,3,0,B1P4,NF,0.12,0.72,48.03,-0.36,-0.36,99.38,12.04,7.87,2.66,73.1,7.06
1,3,1,B1P4,NF,0.1,0.64,48.02,-0.4,-0.4,99.25,12.04,7.86,2.66,73.1,7.04
1,3,2,B1P4,NF,0.05,0.48,48.04,-0.4,-0.4,99.22,12.03,7.86,2.67,73.1,7.04
1,3,3,B1P4,NF,0.09,0.62,47.92,-0.39,-0.39,99.22,12.03,7.86,2.67,,7.03
1,3,4,B1P4,NF,0.06,0.52,48,-0.39,-0.39,99.2,12.03,7.86,2.68,73.1,7.02
1,3,5,B1P4,NF,0.11,0.67,47.98,-0.37,-0.37,99.17,12.04,7.86,2.66,73.1,7.01
1,4,0,B1P4,NF,0.07,0.54,48,-0.4,-0.4,99.1,12.03,7.86,2.67,73.1,7
1,4,1,B1P4,NF,0.05,0.49,47.95,-0.38,-0.38,99.1,12.03,7.86,2.69,73.1,6.98
1,4,2,B1P4,NF,0.1,0.66,47.92,-0.39,-0.39,99.12,12.04,7.86,2.7,73.1,6.97
1,4,3,B1P4,NF,0.14,0.76,47.85,-0.38,-0.38,99.08,12.04,7.86,2.68,73.1,6.95
1,4,4,B1P4,NF,0.1,0.62,47.98,-0.39,-0.39,99.05,12.04,7.86,2.66,73.1,6.95
1,4,5,B1P4,NF,0.11,0.67,47.94,-0.39,-0.39,99.12,12.05,7.86,2.65,73.12,6.95
1,5,0,B1P4,NF,0.08,0.57,47.92,-0.39,-0.39,98.98,12.04,7.86,2.68,73.18,6.94
1,5,1,B1P4,NF,0.05,0.49,47.9,-0.36,-0.36,98.93,12.02,7.86,2.67,73.1,6.94
1,5,2,B1P4,NF,0.06,0.52,47.9,-0.38,-0.38,98.93,12.02,7.85,2.68,73.1,6.93
1,5,3,B1P4,NF,0.06,0.54,47.88,-0.42,-0.42,98.85,12.02,7.85,2.7,73.1,6.92
1,5,4,B1P4,NF,0.08,0.56,47.88,-0.39,-0.39,98.82,12.02,7.85,2.68,73.12,6.91
1,5,5,B1P4,NF,0.06,0.53,47.8,-0.39,-0.39,98.85,12.02,7.85,2.7,73.1,6.9
1,6,0,B1P4,NF,0.07,0.56,47.83,-0.4,-0.4,98.68,12.01,7.85,2.7,73.1,6.89
1,6,1,B1P4,NF,0.04,0.45,47.8,-0.41,-0.41,98.3,11.98,7.83,2.73,,6.84
1,6,2,B1P4,NF,0.08,0.59,47.7,-0.37,-0.37,98.16,11.97,7.83,2.69,73.1,6.81
1,6,3,B1P4,NF,0.11,0.69,47.7,-0.39,-0.39,98.27,11.99,7.84,2.71,,6.79
1,6,4,B1P4,NF,0.09,0.6,47.7,-0.38,-0.38,98.25,11.99,7.84,2.71,73.1,6.79
1,6,5,B1P4,NF,0.1,0.63,47.7,-0.4,-0.4,98.27,11.99,7.84,2.71,73.12,6.78
1,7,0,B1P4,NF,0.05,0.48,47.6,-0.36,-0.36,98.22,11.99,7.84,2.7,73.07,6.77
1,7,1,B1P4,NF,0.1,0.64,47.62,-0.4,-0.4,98.1,11.98,7.83,2.71,73.05,6.76
1,7,2,B1P4,NF,0.05,0.48,47.6,-0.39,-0.39,98.03,11.97,7.83,2.71,73.07,6.75
1,7,3,B1P4,NF,0.08,0.58,47.63,-0.38,-0.38,98.1,11.98,7.83,2.71,73.12,6.76
1,7,4,B1P4,NF,0.11,0.68,47.62,-0.38,-0.38,98.08,11.98,7.83,2.69,73.1,6.76
1,7,5,B1P4,NF,0.11,0.67,47.66,-0.39,-0.39,98.04,11.97,7.83,2.73,73.14,6.76
1,8,0,B1P4,NF,0.08,0.58,47.67,-0.4,-0.4,97.75,11.94,7.81,2.72,73.2,6.74
1,8,1,B1P4,NF,0.17,0.86,47.6,-0.36,-0.36,97.67,11.93,7.8,2.74,73.2,6.72
1,8,2,B1P4,NF,0.03,0.44,47.6,-0.38,-0.38,97.6,11.93,7.8,2.73,73.17,6.71
1,8,3,B1P4,NF,0.08,0.58,47.62,-0.36,-0.36,97.53,11.93,7.8,2.73,73.22,6.7
1,8,4,B1P4,NF,0.01,0.36,47.57,-0.37,-0.37,97.52,11.93,7.8,2.72,73.15,6.69
1,8,5,B1P4,NF,0.02,0.38,47.55,-0.41,-0.41,97.65,11.94,7.81,2.72,73.12,6.69
1,9,0,B1P4,NF,0.05,0.5,47.53,-0.4,-0.4,97.5,11.93,7.81,2.71,73.15,6.67
1,9,1,B1P4,NF,0.03,0.43,47.42,-0.37,-0.37,97.43,11.93,7.81,2.72,73,6.67
1,9,2,B1P4,NF,0.06,0.5,47.48,-0.37,-0.37,97.52,11.94,7.81,2.72,73.04,6.67
1,9,3,B1P4,NF,0.03,0.43,47.38,-0.39,-0.39,97.5,11.93,7.81,2.72,72.93,6.66
1,9,4,B1P4,NF,0.08,0.58,47.42,-0.39,-0.39,97.47,11.93,7.81,2.69,73,6.65
1,9,5,B1P4,NF,0.06,0.51,47.43,-0.4,-0.4,97.35,11.92,7.8,2.72,73.05,6.64
1,10,0,B1P4,NF,0.06,0.51,47.38,-0.38,-0.38,97.33,11.93,7.8,2.69,73.03,6.61
1,10,1,B1P4,NF,0.04,0.48,47.33,-0.39,-0.39,97.38,11.94,7.81,2.69,72.97,6.61
1,10,2,B1P4,NF,0.05,0.49,47.2,-0.38,-0.38,97.38,11.94,7.8,2.72,72.78,6.6
1,10,3,B1P4,NF,0.04,0.45,47.17,-0.38,-0.38,97.3,11.93,7.8,2.7,72.75,6.6
1,10,4,B1P4,NF,-0.01,0.3,47.2,-0.41,-0.41,97.38,11.94,7.8,2.7,72.8,6.59
1,10,5,B1P4,NF,0,0.32,47.22,-0.39,-0.39,97.32,11.93,7.8,2.67,72.8,6.6
1,11,0,B1P4,NF,0.03,0.44,47.17,-0.38,-0.38,97.32,11.93,7.8,2.7,72.77,6.6
1,11,1,B1P4,NF,0.1,0.65,47.25,-0.39,-0.39,97.25,11.91,7.8,2.68,72.85,6.61
1,11,2,B1P4,NF,0.01,0.35,47.38,-0.4,-0.4,97.37,11.93,7.8,2.68,73.02,6.61
1,11,3,B1P4,NF,0.04,0.44,47.35,-0.39,-0.39,97.42,11.93,7.8,2.66,72.95,6.63
1,11,4,B1P4,NF,0,0.35,47.42,-0.4,-0.4,97.45,11.93,7.8,2.63,73,6.65
1,11,5,B1P4,NF,-0.02,0.27,47.42,-0.37,-0.37,97.43,11.93,7.8,2.65,73,6.68
1,12,0,B1P4,NF,0,0.32,47.43,-0.38,-0.38,97.53,11.93,7.8,2.64,72.97,6.68
1,12,1,B1P4,NF,-0.05,0.18,47.45,-0.4,-0.4,97.55,11.93,7.8,2.66,73,6.69
1,12,2,B1P4,NF,-0.02,0.27,47.46,-0.4,-0.4,97.64,11.94,7.8,2.62,72.96,6.7
1,12,3,B1P4,NF,0,0.33,47.47,-0.4,-0.4,97.63,11.94,7.8,2.65,72.95,6.71
1,12,4,B1P4,NF,0.03,0.44,47.42,-0.38,-0.38,97.72,11.95,7.8,2.64,72.9,6.71
1,12,5,B1P4,NF,-0.01,0.31,47.53,-0.38,-0.38,97.83,11.95,7.8,2.63,73.02,6.73
1,13,0,B1P4,NF,0.02,0.4,47.58,-0.37,-0.37,98,11.96,7.8,2.61,73,6.76
1,13,1,B1P4,NF,0.01,0.36,47.48,-0.4,-0.4,97.93,11.96,7.8,2.62,72.88,6.75
1,13,2,B1P4,NF,0,0.33,47.6,-0.4,-0.4,98.03,11.97,7.81,2.62,73,6.77
1,13,3,B1P4,NF,0.02,0.38,47.47,-0.4,-0.4,98.1,11.97,7.81,2.6,72.85,6.77
1,13,4,B1P4,NF,0,0.35,47.5,-0.4,-0.4,98.12,11.97,7.81,2.6,72.78,6.81
1,13,5,B1P4,NF,-0.02,0.28,47.54,-0.42,-0.42,98.32,11.99,7.82,2.63,72.84,6.81
1,14,0,B1P4,NF,-0.02,0.27,47.63,-0.41,-0.41,98.38,11.98,7.81,2.59,72.85,6.88
1,14,1,B1P4,NF,-0.04,0.2,47.7,-0.4,-0.4,98.45,11.98,7.81,2.58,72.9,6.9
1,14,2,B1P4,NF,-0.01,0.31,47.72,-0.39,-0.39,98.47,11.97,7.8,2.54,72.85,6.94
1,14,3,B1P4,NF,0.01,0.36,47.7,-0.39,-0.39,98.62,11.98,7.81,2.54,72.75,6.96
1,14,4,B1P4,NF,-0.01,0.28,47.57,-0.4,-0.4,98.63,11.98,7.81,2.56,72.57,6.95
1,14,5,B1P4,NF,0,0.34,47.62,-0.38,-0.38,98.83,12,7.81,2.54,72.62,6.99
1,15,0,B1P4,NF,0.03,0.41,47.68,-0.36,-0.36,98.93,12,7.82,2.54,72.6,7.02
1,15,1,B1P4,NF,-0.02,0.29,47.77,-0.41,-0.41,99,12.01,7.83,2.56,72.7,7.03
1,15,2,B1P4,NF,-0.01,0.31,47.84,-0.39,-0.39,99.1,12.01,7.83,2.56,72.76,7.05
1,15,3,B1P4,NF,-0.01,0.28,47.77,-0.41,-0.41,99.17,12.01,7.84,2.52,72.63,7.08
1,15,4,B1P4,NF,0.05,0.49,47.9,-0.4,-0.4,99.3,12.01,7.83,2.54,72.67,7.14
1,15,5,B1P4,NF,0.04,0.45,47.82,-0.4,-0.4,99.37,12.01,7.84,2.54,72.57,7.16
1,16,0,B1P4,NF,0.06,0.52,47.9,-0.4,-0.4,99.43,12.02,7.84,2.53,72.62,7.17
1,16,1,B1P4,NF,0.07,0.56,48.02,-0.41,-0.41,99.48,12.02,7.84,2.53,72.78,7.17
1,16,2,B1P4,NF,0.08,0.57,48.02,-0.38,-0.38,99.55,12.02,7.84,2.54,72.78,7.19
1,16,3,B1P4,NF,0.08,0.6,48.08,-0.41,-0.41,99.58,12.03,7.85,2.52,72.83,7.2
1,16,4,B1P4,NF,0.03,0.41,48.15,-0.41,-0.41,99.7,12.04,7.85,2.55,72.95,7.2
1,16,5,B1P4,NF,0.05,0.49,48.16,-0.39,-0.39,99.8,12.04,7.86,2.52,72.92,7.23
1,17,0,B1P4,NF,0.03,0.43,48.23,-0.39,-0.39,99.9,12.04,7.86,2.53,72.93,7.27
1,17,1,B1P4,NF,0.1,0.67,48.23,-0.4,-0.4,99.9,12.05,7.86,2.56,72.9,7.27
1,17,2,B1P4,NF,0.1,0.63,48.25,-0.39,-0.39,99.97,12.05,7.86,2.53,72.9,7.29
1,17,3,B1P4,NF,0.16,0.83,48.25,-0.38,-0.38,100,12.05,7.87,2.56,72.9,7.29
1,17,4,B1P4,NF,0.06,0.52,48.25,-0.4,-0.4,100.23,12.07,7.88,2.53,72.9,7.31
1,17,5,B1P4,NF,0.24,1.06,48.25,-0.38,-0.38,100.35,12.08,7.88,2.54,72.9,7.34
1,18,0,B1P4,NF,0.06,0.52,48.28,-0.42,-0.42,100.48,12.09,7.89,2.56,72.9,7.33
1,18,1,B1P4,NF,0.12,0.71,48.27,-0.39,-0.39,100.5,12.09,7.89,2.57,72.9,7.34
1,18,2,B1P4,NF,0.11,0.69,48.3,-0.39,-0.39,100.5,12.09,7.89,2.56,72.9,7.35
1,18,3,B1P4,NF,0.06,0.52,48.3,-0.39,-0.39,100.42,12.09,7.89,2.54,72.9,7.33
1,18,4,B1P4,NF,0.13,0.72,48.3,-0.4,-0.4,100.38,12.09,7.89,2.54,72.9,7.32
1,18,5,B1P4,NF,0.09,0.62,,-0.38,-0.38,100.43,12.11,7.9,2.58,,7.29
1,19,0,B1P4,NF,0.04,0.44,,-0.41,-0.41,100.47,12.11,7.9,2.58,72.78,7.29
1,19,1,B1P4,NF,0.13,0.72,48.3,-0.39,-0.39,100.42,12.1,7.89,2.57,72.83,7.3
1,19,2,B1P4,NF,0.1,0.66,48.3,-0.39,-0.39,100.3,12.08,7.88,2.54,72.95,7.31
1,19,3,B1P4,NF,0.15,0.8,48.3,-0.38,-0.38,100.32,12.08,7.88,2.55,72.93,7.32
1,19,4,B1P4,NF,0.09,0.61,48.3,-0.4,-0.4,100.33,12.08,7.88,2.58,72.9,7.32
1,19,5,B1P4,NF,0.18,0.88,48.3,-0.37,-0.37,100.28,12.08,7.88,2.56,72.8,7.33
2,20,0,B1P4,NF,0.1,0.65,48.3,-0.41,-0.41,100.33,12.08,7.88,2.56,72.8,7.34
2,20,1,B1P4,NF,0.12,0.7,48.3,-0.4,-0.4,100.4,12.08,7.88,2.57,72.8,7.36
2,20,2,B1P4,NF,0.07,0.56,48.3,-0.39,-0.39,100.47,12.08,7.88,2.57,72.8,7.4
2,20,3,B1P4,NF,0.07,0.56,48.3,-0.41,-0.41,100.5,12.07,7.88,2.55,72.8,7.42
2,20,4,B1P4,NF,0.12,0.72,48.3,-0.41,-0.41,100.45,12.07,7.88,2.55,72.8,7.4
2,20,5,B1P4,NF,0.08,0.6,48.3,-0.41,-0.41,100.4,,7.88,2.56,72.8,7.37
2,21,0,B1P4,NF,0.06,0.53,48.3,-0.4,-0.4,100.37,12.07,7.88,2.57,72.8,7.36
2,21,1,B1P4,NF,0.1,0.63,48.25,-0.41,-0.41,100.35,12.07,7.88,2.56,72.8,7.34
2,21,2,B1P4,NF,0.09,0.62,48.24,-0.39,-0.39,100.3,12.07,7.88,2.57,72.8,7.33
2,21,3,B1P4,NF,0.07,0.56,48.3,-0.37,-0.37,100.28,12.08,7.88,2.56,72.8,7.33
2,21,4,B1P4,NF,0.08,0.58,48.2,-0.41,-0.41,100.3,12.08,7.88,2.6,72.8,7.32
2,21,5,B1P4,NF,0.12,0.69,48.2,-0.38,-0.38,100.28,12.08,7.88,2.57,72.8,7.32
2,22,0,B1P4,NF,0.1,0.64,48.2,-0.42,-0.42,100.25,12.08,7.88,2.56,72.8,7.32
2,22,1,B1P4,NF,0.08,0.58,48.2,-0.39,-0.39,100.3,12.08,7.88,2.59,72.8,7.32
2,22,2,B1P4,NF,0.07,0.55,48.2,-0.4,-0.4,100.25,12.08,7.88,2.58,72.8,7.31
2,22,3,B1P4,NF,0.08,0.59,48.2,-0.39,-0.39,100.23,12.08,7.88,2.6,72.8,7.3
2,22,4,B1P4,NF,0.13,0.74,48.2,-0.38,-0.38,100.22,12.07,7.88,2.58,72.8,7.3
2,22,5,B1P4,NF,0.08,0.59,48.2,-0.39,-0.39,100.22,12.07,7.88,2.59,72.86,7.3
2,23,0,B1P4,NF,0.1,0.64,48.2,-0.38,-0.38,100.2,12.07,7.88,2.6,72.88,7.29
2,23,1,B1P4,NF,0.08,0.57,48.2,-0.4,-0.4,100.2,12.07,7.88,2.61,72.9,7.3
2,23,2,B1P4,NF,0.06,0.51,48.2,-0.41,-0.41,100.22,12.07,7.88,2.59,72.9,7.31
2,23,3,B1P4,NF,0.11,0.66,48.2,-0.36,-0.36,100.22,12.07,7.88,2.61,72.9,7.3
2,23,4,B1P4,NF,0.07,0.56,48.2,-0.4,-0.4,100.13,12.07,7.88,2.61,72.9,7.29
2,23,5,B1P4,NF,0.07,0.54,48.2,-0.39,-0.39,100.1,12.07,7.88,2.62,72.9,7.27
2,0,0,B1P4,NF,0.06,0.53,48.2,-0.38,-0.38,100.1,12.07,7.88,2.61,72.9,7.27
2,0,1,B1P4,NF,0.06,0.53,48.2,-0.4,-0.4,100.1,12.07,7.88,2.61,72.9,7.28
2,0,2,B1P4,NF,0.08,0.57,48.2,-0.41,-0.41,100.1,12.06,7.88,2.58,72.9,7.28
2,0,3,B1P4,NF,0.14,0.76,48.2,-0.38,-0.38,100.07,12.07,7.88,2.59,72.9,7.27
2,0,4,B1P4,NF,0.11,0.66,48.2,-0.38,-0.38,99.8,12.04,7.88,2.62,72.9,7.27
2,0,5,B1P4,NF,0.13,0.72,48.2,-0.37,-0.37,99.75,12.03,7.87,2.6,72.9,7.27
2,1,0,B1P4,NF,0.16,0.84,48.2,-0.39,-0.39,99.78,12.03,7.87,2.59,72.9,7.27
2,1,1,B1P4,NF,0.16,0.83,48.2,-0.39,-0.39,99.8,12.04,7.88,2.62,72.9,7.26
2,1,2,B1P4,NF,0.09,0.6,48.2,-0.39,-0.39,99.85,12.04,7.88,2.62,72.9,7.25
2,1,3,B1P4,NF,0.08,0.57,48.2,-0.39,-0.39,99.9,12.04,7.87,2.61,72.9,7.25
2,1,4,B1P4,NF,0.1,0.65,48.17,-0.37,-0.37,99.85,12.04,7.87,2.6,72.9,7.25
2,1,5,B1P4,NF,0.06,0.52,48.14,-0.4,-0.4,99.98,12.06,7.88,2.66,72.9,7.24
2,2,0,B1P4,NF,0.17,0.85,48.15,-0.37,-0.37,99.68,12.03,7.87,2.63,72.9,7.22
2,2,1,B1P4,NF,0.11,0.67,48.1,-0.34,-0.34,99.67,12.03,7.87,2.62,72.9,7.22
2,2,2,B1P4,NF,0.08,0.59,48.1,-0.39,-0.39,99.62,12.03,7.87,2.63,72.9,7.22
2,2,3,B1P4,NF,0.11,0.67,48.1,-0.38,-0.38,99.57,12.03,7.86,2.61,72.9,7.21
2,2,4,B1P4,NF,0.11,0.66,48.1,-0.39,-0.39,99.58,12.03,7.86,2.62,72.9,7.21
2,2,5,B1P4,NF,0.08,0.57,48.1,-0.38,-0.38,99.6,12.03,7.86,2.59,,7.21
2,3,0,B1P4,NF,0.09,0.6,48.1,-0.39,-0.39,99.6,12.03,7.86,2.62,72.9,7.2
2,3,1,B1P4,NF,0.22,1.03,48.1,-0.37,-0.37,99.57,12.03,7.86,2.62,72.9,7.2
2,3,2,B1P4,NF,0.09,0.6,48.1,-0.37,-0.37,99.58,12.02,7.86,2.64,72.9,7.2
2,3,3,B1P4,NF,0.12,0.72,48.1,-0.39,-0.39,99.58,12.02,7.86,2.63,72.9,7.2
2,3,4,B1P4,NF,0.15,0.8,48.1,-0.4,-0.4,99.5,12.02,7.86,2.66,72.9,7.19
2,3,5,B1P4,NF,0.09,0.62,48.1,-0.39,-0.39,99.52,12.02,7.86,2.64,72.87,7.19
2,4,0,B1P4,NF,0.12,0.7,48.1,-0.4,-0.4,99.47,12.02,7.86,2.63,72.8,7.18
2,4,1,B1P4,NF,0.09,0.62,48.08,-0.38,-0.38,99.4,12.01,7.86,2.62,72.8,7.18
2,4,2,B1P4,NF,0.1,0.63,48.02,-0.41,-0.41,99.4,12.01,7.85,2.63,72.8,7.18
2,4,3,B1P4,NF,0.15,0.79,48.03,-0.39,-0.39,99.33,12.01,7.85,2.62,72.8,7.17
2,4,4,B1P4,NF,0.2,0.94,48.08,-0.37,-0.37,99.33,12,7.85,2.61,72.8,7.17
2,4,5,B1P4,NF,0.1,0.63,48.06,-0.4,-0.4,99.16,11.99,7.84,2.62,72.8,7.16
2,5,0,B1P4,NF,0.14,0.77,48.02,-0.4,-0.4,99.03,11.98,7.84,2.64,72.8,7.15
2,5,1,B1P4,NF,0.14,0.76,48,-0.39,-0.39,99.05,11.98,7.84,2.62,72.8,7.15
2,5,2,B1P4,NF,0.11,0.69,47.97,-0.4,-0.4,99.03,11.98,7.84,2.64,72.8,7.14
2,5,3,B1P4,NF,0.09,0.61,48,-0.4,-0.4,99,11.98,7.84,2.63,72.8,7.14
2,5,4,B1P4,NF,0.09,0.6,47.9,-0.38,-0.38,98.8,11.96,7.83,2.62,72.83,7.11
2,5,5,B1P4,NF,0.08,0.58,47.88,-0.37,-0.37,98.65,11.95,7.83,2.64,72.8,7.09
2,6,0,B1P4,NF,0.09,0.62,47.87,-0.39,-0.39,98.7,11.95,7.83,2.64,72.73,7.09
2,6,1,B1P4,NF,0.13,0.74,47.92,-0.37,-0.37,98.72,11.96,7.83,2.63,72.83,7.09
2,6,2,B1P4,NF,0.15,0.8,47.88,-0.38,-0.38,98.66,11.95,7.83,2.65,72.8,7.08
2,6,3,B1P4,NF,0.11,0.68,47.85,-0.37,-0.37,98.62,11.95,7.83,2.63,72.75,7.08
2,6,4,B1P4,NF,0.21,0.97,47.77,-0.35,-0.35,98.55,11.94,7.82,2.64,72.67,7.07
2,6,5,B1P4,NF,0.12,0.72,47.78,-0.41,-0.41,98.6,11.95,7.82,2.65,72.68,7.07
2,7,0,B1P4,NF,0.17,0.86,47.8,-0.39,-0.39,98.57,11.94,7.82,2.66,72.7,7.07
2,7,1,B1P4,NF,0.11,0.68,47.8,-0.41,-0.41,98.5,11.94,7.82,2.64,72.72,7.07
2,7,2,B1P4,NF,0.1,0.64,47.8,-0.37,-0.37,98.43,11.93,7.82,2.64,72.62,7.06
2,7,3,B1P4,NF,0.14,0.75,47.8,-0.39,-0.39,98.4,11.93,7.82,2.65,72.7,7.05
2,7,4,B1P4,NF,0.1,0.64,47.8,-0.38,-0.38,98.4,11.93,7.81,2.68,72.6,7.05
2,7,5,B1P4,NF,0.2,0.95,47.8,-0.36,-0.36,98.3,11.92,7.81,2.67,72.74,7.04
2,8,0,B1P4,NF,0.12,0.7,47.8,-0.37,-0.37,98.25,11.91,7.81,2.66,72.65,7.04
2,8,1,B1P4,NF,0.17,0.86,47.8,-0.37,-0.37,98.25,11.91,7.8,2.66,72.72,7.03
2,8,2,B1P4,NF,0.14,0.77,47.8,-0.38,-0.38,98.25,11.91,7.8,2.66,72.75,7.04
2,8,3,B1P4,NF,0.2,0.95,47.8,-0.39,-0.39,98.17,11.91,7.8,2.67,72.72,7.03
2,8,4,B1P4,NF,0.17,0.86,47.8,-0.37,-0.37,98.2,11.91,7.8,2.66,72.73,7.04
2,8,5,B1P4,NF,0.1,0.66,47.8,-0.37,-0.37,98.15,11.9,7.8,2.65,72.75,7.04
2,9,0,B1P4,NF,0.16,0.83,47.8,-0.38,-0.38,98.1,11.89,7.79,2.64,72.73,7.04
2,9,1,B1P4,NF,0.1,0.63,47.8,-0.39,-0.39,98.07,11.89,7.79,2.65,72.78,7.05
2,9,2,B1P4,NF,0.08,0.56,47.8,-0.38,-0.38,98.08,11.89,7.79,2.66,72.7,7.04
2,9,3,B1P4,NF,0.04,0.45,47.8,-0.38,-0.38,98,11.89,7.79,2.65,72.7,7.04
2,9,4,B1P4,NF,0.04,0.44,47.8,-0.39,-0.39,97.97,11.88,7.79,2.65,72.7,7.04
2,9,5,B1P4,NF,0.05,0.49,47.8,-0.38,-0.38,97.92,11.88,7.79,2.65,72.7,7.03
2,10,0,B1P4,NF,0.06,0.52,,-0.39,-0.39,97.9,11.87,7.78,2.64,72.7,7.03
2,10,1,B1P4,NF,0.14,0.61,47.8,-0.38,-0.38,97.83,11.86,7.78,2.66,72.72,7.03
2,10,2,B1P4,NF,0.05,0.5,47.75,-0.4,-0.4,97.88,11.87,7.78,2.64,72.7,7.03
2,10,3,B1P4,NF,0.05,0.5,47.78,-0.4,-0.4,97.82,11.86,7.78,2.63,72.73,7.04
2,10,4,B1P4,NF,0.03,0.43,47.73,-0.4,-0.4,97.8,11.86,7.78,2.63,72.65,7.03
2,10,5,B1P4,NF,0.09,0.61,47.76,-0.39,-0.39,97.8,11.86,7.78,2.63,72.7,7.03
2,11,0,B1P4,NF,0.08,0.57,47.75,-0.41,-0.41,97.78,11.86,7.78,2.63,72.72,7.03
2,11,1,B1P4,NF,0.14,0.75,47.73,-0.4,-0.4,97.78,11.86,7.78,2.65,72.62,7.03
2,11,2,B1P4,NF,0.09,0.62,47.73,-0.39,-0.39,97.73,11.86,7.78,2.63,72.65,7.03
2,11,3,B1P4,NF,0.28,1.19,47.65,-0.37,-0.37,97.83,11.86,7.78,2.66,72.57,7.03
2,11,4,B1P4,NF,0.18,0.88,47.6,-0.4,-0.4,98,11.89,7.78,2.61,72.5,7.04
2,11,5,B1P4,NF,0.09,0.63,47.55,-0.4,-0.4,97.97,11.88,7.78,2.64,72.45,7.03
2,12,0,B1P4,NF,0.05,0.49,47.6,-0.4,-0.4,97.92,11.88,7.78,2.62,72.5,7.02
2,12,1,B1P4,NF,0.09,0.61,47.58,-0.37,-0.37,97.9,11.88,7.78,2.61,72.47,7.02
2,12,2,B1P4,NF,0.09,0.62,47.66,-0.4,-0.4,97.94,11.88,7.78,2.62,72.58,7.02
2,12,3,B1P4,NF,0.1,0.65,47.58,-0.39,-0.39,97.97,11.89,7.78,2.63,72.47,7.03
2,12,4,B1P4,NF,0.14,0.76,47.58,-0.38,-0.38,98.03,11.89,7.78,2.62,72.42,7.03
2,12,5,B1P4,NF,0.06,0.52,47.58,-0.4,-0.4,98,11.88,7.78,2.64,72.45,7.03
2,13,0,B1P4,NF,0.08,0.59,47.55,-0.36,-0.36,98.07,11.89,7.78,2.63,72.42,7.04
2,13,1,B1P4,NF,0.08,0.59,47.7,-0.38,-0.38,98.1,11.89,7.78,2.61,72.57,7.05
2,13,2,B1P4,NF,0.06,0.52,47.7,-0.4,-0.4,98.2,11.9,7.78,2.62,72.57,7.05
2,13,3,B1P4,NF,0.13,0.73,47.63,-0.4,-0.4,98.18,11.9,7.78,2.59,72.53,7.05
2,13,4,B1P4,NF,0.12,0.7,47.7,-0.37,-0.37,98.2,11.9,7.78,2.61,72.55,7.05
2,13,5,B1P4,NF,0.13,0.73,47.58,-0.39,-0.39,98.16,11.9,7.78,2.62,72.38,7.04
2,14,0,B1P4,NF,0.11,0.68,47.63,-0.37,-0.37,98.18,11.9,7.78,2.62,72.5,7.05
2,14,1,B1P4,NF,0.05,0.48,47.68,-0.4,-0.4,98.22,11.91,7.78,2.64,72.53,7.05
2,14,2,B1P4,NF,0.13,0.74,47.53,-0.38,-0.38,98.2,11.91,7.78,2.62,72.33,7.04
2,14,3,B1P4,NF,0.21,0.97,47.65,-0.36,-0.36,98.25,11.91,7.78,2.6,72.5,7.04
2,14,4,B1P4,NF,0.11,0.68,47.6,-0.38,-0.38,98.3,11.91,7.78,2.61,72.4,7.05
2,14,5,B1P4,NF,0.17,0.87,47.7,-0.4,-0.4,98.33,11.92,7.78,2.63,72.57,7.06
2,15,0,B1P4,NF,0.11,0.66,47.73,-0.39,-0.39,98.37,11.92,7.78,2.62,72.53,7.08
2,15,1,B1P4,NF,0.13,0.74,47.75,-0.4,-0.4,98.43,11.92,7.78,2.6,72.58,7.08
2,15,2,B1P4,NF,0.06,0.52,47.76,-0.4,-0.4,98.48,11.92,7.79,2.62,72.56,7.1
